강수량,Latitude,Longitude,elevation,펌프대수(대),불투수면 비율(%),불투수면 면적(㎢),행정구역면적(㎢),시도시군구
0,35.1863606,126.9094191,43.03522109985352,0.0,25.52,30.49,119.46,북구
0,35.1882609,126.9028662,45.38841247558594,0.0,25.52,30.49,119.46,북구
0,35.1714474,126.9102262,37.92203521728516,0.0,25.52,30.49,119.46,북구
0,35.1740878,126.8800471,30.45141410827637,0.0,25.52,30.49,119.46,북구
0,35.1762134,126.9341395,71.7739028930664,0.0,25.52,30.49,119.46,북구
0,35.1760132,126.9307429,63.5963134765625,0.0,25.52,30.49,119.46,북구
0,35.1728439,126.880397,29.14250183105469,0.0,25.52,30.49,119.46,북구
0,35.17081510000001,126.9020279,35.26137924194336,0.0,25.52,30.49,119.46,북구
0,35.1891259,126.8948541,46.09214401245117,0.0,25.52,30.49,119.46,북구
0,35.1723609,126.9062732,34.88079071044922,0.0,25.52,30.49,119.46,북구
0,35.2141301,126.8810706,50.23596954345703,0.0,25.52,30.49,119.46,북구
0,35.1833495,126.9064571,46.52431106567383,0.0,25.52,30.49,119.46,북구
0,35.2064725,126.9055146,63.27639007568359,0.0,25.52,30.49,119.46,북구
0,35.1781575,126.8977952,36.52316284179688,0.0,25.52,30.49,119.46,북구
0,35.2081456,126.8940511,61.43473052978516,0.0,25.52,30.49,119.46,북구
0,35.1658,126.8959488,36.31021881103516,0.0,25.52,30.49,119.46,북구
0,35.1805133,126.8928185,36.95888519287109,0.0,25.52,30.49,119.46,북구
0,35.20411,126.9583345,83.6031189,0.0,25.52,30.49,119.46,북구
0,35.1851305,126.9345616,63.10295104980469,0.0,25.52,30.49,119.46,북구
0,35.17739770000001,126.8732223,37.25338745117188,0.0,25.52,30.49,119.46,북구
0,35.158044,126.912398,43.25748825073242,0.0,25.52,30.49,119.46,북구
0,35.178324,126.9165362,48.03135681152344,0.0,25.52,30.49,119.46,북구
0,35.1733216,126.9206032,44.04412460327148,0.0,25.52,30.49,119.46,북구
0,35.1755536,126.9213958,53.6392707824707,0.0,25.52,30.49,119.46,북구
0,35.178239,126.914208,54.60504531860352,0.0,25.52,30.49,119.46,북구
0,35.1860245,126.9063142,43.37139129638672,0.0,25.52,30.49,119.46,북구
0,35.1899311,126.9140951,50.25165176391602,0.0,25.52,30.49,119.46,북구
0,35.1884438,126.9210036,74.01921844482422,0.0,25.52,30.49,119.46,북구
0,35.1750925,126.9227055,57.76184463500977,0.0,25.52,30.49,119.46,북구
0,35.2304798,126.8848041,26.49434852600098,0.0,25.52,30.49,119.46,북구
0,35.19173,126.9012347,43.74084091186523,0.0,25.52,30.49,119.46,북구
0,35.2063317,126.8925313,60.63261413574219,0.0,25.52,30.49,119.46,북구
0,35.1678433,126.8914939,31.11603355407715,0.0,25.52,30.49,119.46,북구
0,35.180491,126.8999595,41.24695587158203,0.0,25.52,30.49,119.46,북구
0,35.1645191,126.8968971,35.04275131225586,0.0,25.52,30.49,119.46,북구
0,35.1900574,126.9092075,50.62319183349609,0.0,25.52,30.49,119.46,북구
0,35.1606843,126.9138449,43.85078430175781,0.0,25.52,30.49,119.46,북구
0,35.1648037,126.902156,37.96162796020508,0.0,25.52,30.49,119.46,북구
0,35.1592823,126.9003851,43.36310958862305,0.0,25.52,30.49,119.46,북구
0,35.1707345,126.9053899,37.96504211425781,0.0,25.52,30.49,119.46,북구
0,35.1887218,126.9058677,44.71188735961914,0.0,25.52,30.49,119.46,북구
0,35.1746707,126.8520227,20.11204528808594,0.0,25.52,30.49,119.46,북구
0,35.1733098,126.8870624,32.67825317382812,0.0,25.52,30.49,119.46,북구
0,35.204352,126.9520799,69.17474365234375,0.0,25.52,30.49,119.46,북구
0,35.2037512,126.9004883,51.63151550292969,0.0,25.52,30.49,119.46,북구
0,35.1733354,126.88615,32.07649230957031,0.0,25.52,30.49,119.46,북구
0,35.179695,126.9260821,63.27949905395508,0.0,25.52,30.49,119.46,북구
0,35.1763877,126.9158693,42.67926025390625,0.0,25.52,30.49,119.46,북구
0,35.1999027,126.9022891,48.14625549316406,0.0,25.52,30.49,119.46,북구
0,35.2060453,126.9028094,54.86798477172852,0.0,25.52,30.49,119.46,북구
0,35.2109015,126.892833,74.99794006347656,0.0,25.52,30.49,119.46,북구
0,35.1673206,126.9158025,43.34578323364258,0.0,25.52,30.49,119.46,북구
0,35.1860139,126.9192595,59.65317916870117,0.0,25.52,30.49,119.46,북구
0,35.2170505,126.8728309,35.85783767700195,0.0,25.52,30.49,119.46,북구
0,35.1678968,126.9089695,40.42353057861328,0.0,25.52,30.49,119.46,북구
0,35.1652256,126.9158004,43.16727828979492,0.0,25.52,30.49,119.46,북구
0,35.1748522,126.8825676,32.86777114868164,0.0,25.52,30.49,119.46,북구
0,35.16837659999999,126.9128919,42.19501495361328,0.0,25.52,30.49,119.46,북구
0,35.1802239,126.9023771,45.42584228515625,0.0,25.52,30.49,119.46,북구
0,35.1001763,126.7620463,24.77927398681641,25.0,22.06,48.99,222.05,광산구
0,35.2516026,126.7451143,38.77644729614258,25.0,22.06,48.99,222.05,광산구
0,35.2100569,126.8327205,35.92574691772461,25.0,22.06,48.99,222.05,광산구
0,35.1878027,126.8546696,20.47328948974609,25.0,22.06,48.99,222.05,광산구
0,35.20674899999999,126.8170828,23.54449844360352,25.0,22.06,48.99,222.05,광산구
0,35.160977,126.7089208,43.13407516479492,25.0,22.06,48.99,222.05,광산구
0,35.1797587,126.8097551,21.76297378540039,25.0,22.06,48.99,222.05,광산구
0,35.1582894,126.8108202,26.57199287414551,25.0,22.06,48.99,222.05,광산구
0,35.1370365,126.801058,19.0,25.0,22.06,48.99,222.05,광산구
0,35.0877454,126.7656106,41.36721420288086,25.0,22.06,48.99,222.05,광산구
0,35.1409357,126.7976874,19.0,25.0,22.06,48.99,222.05,광산구
0,35.1084463,126.7658329,14.33321476,25.0,22.06,48.99,222.05,광산구
0,35.1884716,126.8576911,21.93325996398926,25.0,22.06,48.99,222.05,광산구
0,35.1916265,126.7963436,37.4792366027832,25.0,22.06,48.99,222.05,광산구
0,35.1554753,126.8101753,19.1684627532959,25.0,22.06,48.99,222.05,광산구
0,35.1687392,126.8031707,35.63101196289062,25.0,22.06,48.99,222.05,광산구
0,35.1201134,126.6938009,33.26825332641602,25.0,22.06,48.99,222.05,광산구
0,35.1292845,126.7536799,26.31033706665039,25.0,22.06,48.99,222.05,광산구
0,35.1337857,126.8013486,17.23757171630859,25.0,22.06,48.99,222.05,광산구
0,35.1238049,126.812536,13.03555584,25.0,22.06,48.99,222.05,광산구
0,35.13272329999999,126.7953688,18.0,25.0,22.06,48.99,222.05,광산구
0,35.17556769999999,126.8200086,22.26688003540039,25.0,22.06,48.99,222.05,광산구
0,35.19559479999999,126.6818556,33.12421035766602,25.0,22.06,48.99,222.05,광산구
0,35.146061,126.7990254,28.7977237701416,25.0,22.06,48.99,222.05,광산구
0,35.2031259,126.8030723,33.3785400390625,25.0,22.06,48.99,222.05,광산구
0,35.1115153,126.7780563,13.14962863922119,25.0,22.06,48.99,222.05,광산구
0,35.1710624,126.8063857,36.9150505065918,25.0,22.06,48.99,222.05,광산구
0,35.1830212,126.8009989,24.662841796875,25.0,22.06,48.99,222.05,광산구
0,35.1772564,126.8249191,23.21092224121094,25.0,22.06,48.99,222.05,광산구
0,35.1870706,126.8346341,32.80852127075195,25.0,22.06,48.99,222.05,광산구
0,35.204945,126.7988377,33.29035568237305,25.0,22.06,48.99,222.05,광산구
0,35.1410178,126.7973671,19.0,25.0,22.06,48.99,222.05,광산구
0,35.1915609,126.7994086,35.04631042480469,25.0,22.06,48.99,222.05,광산구
0,35.13229159999999,126.7955186,18.0,25.0,22.06,48.99,222.05,광산구
0,35.2228691,126.7847332,64.88181305,25.0,22.06,48.99,222.05,광산구
0,35.1416054,126.7759035,17.58711242675781,25.0,22.06,48.99,222.05,광산구
0,35.1895297,126.8393247,42.01115798950195,25.0,22.06,48.99,222.05,광산구
0,35.1865039,126.8092604,25.51648139953613,25.0,22.06,48.99,222.05,광산구
0,35.124349,126.7600744,21.45919799804688,25.0,22.06,48.99,222.05,광산구
0,35.12956930000001,126.7938216,16.87286376953125,25.0,22.06,48.99,222.05,광산구
0,35.2108627,126.6868377,39.13636016845703,25.0,22.06,48.99,222.05,광산구
0,35.142806,126.7982619,20.5693473815918,25.0,22.06,48.99,222.05,광산구
0,35.1378285,126.6731746,51.73641967773438,25.0,22.06,48.99,222.05,광산구
0,35.1630593,126.8047294,36.93572998046875,25.0,22.06,48.99,222.05,광산구
0,35.1682882,126.8107633,30.4043025970459,25.0,22.06,48.99,222.05,광산구
0,35.1507001,126.8054911,30.22078132629395,25.0,22.06,48.99,222.05,광산구
0,35.1288883,126.7909416,18.10496139526367,25.0,22.06,48.99,222.05,광산구
0,35.1355971,126.7874966,17.64775276184082,25.0,22.06,48.99,222.05,광산구
0,35.1538084,126.811555,18.55583763122559,25.0,22.06,48.99,222.05,광산구
0,35.1747633,126.8061603,30.04353141784668,25.0,22.06,48.99,222.05,광산구
0,35.1325553,126.7947883,18.0,25.0,22.06,48.99,222.05,광산구
0,35.1916415,126.853302,20.27733039855957,25.0,22.06,48.99,222.05,광산구
0,35.1275435,126.7872558,17.06264305114746,25.0,22.06,48.99,222.05,광산구
0,35.1473489,126.7988341,33.13261413574219,25.0,22.06,48.99,222.05,광산구
0,35.1359273,126.7789855,17.42997932434082,25.0,22.06,48.99,222.05,광산구
0,35.183892,126.8316544,32.28428649902344,25.0,22.06,48.99,222.05,광산구
0,35.1389837,126.8036908,17.89199066162109,25.0,22.06,48.99,222.05,광산구
0,35.1759166,126.8046184,24.57939147949219,25.0,22.06,48.99,222.05,광산구
0,35.1736766,126.8044757,29.35213279724121,25.0,22.06,48.99,222.05,광산구
0,35.2006945,126.7990235,41.61745452880859,25.0,22.06,48.99,222.05,광산구
0,35.1944238,126.8193347,28.01880073547363,25.0,22.06,48.99,222.05,광산구
0,35.1946725,126.8284877,37.81119537353516,25.0,22.06,48.99,222.05,광산구
0,35.1441668,126.8017659,21.7514705657959,25.0,22.06,48.99,222.05,광산구
0,35.1337327,126.7914063,18.2068042755127,25.0,22.06,48.99,222.05,광산구
0,35.124172,126.8180656,14.77198887,25.0,22.06,48.99,222.05,광산구
0,35.1451097,126.8211251,13.7757625579834,25.0,22.06,48.99,222.05,광산구
0,35.1076996,126.7618304,17.91318511962891,25.0,22.06,48.99,222.05,광산구
0,35.17631650000001,126.8052104,24.91887092590332,25.0,22.06,48.99,222.05,광산구
0,35.1573534,126.6610255,51.71474838256836,25.0,22.06,48.99,222.05,광산구
0,35.1583906,126.8072857,28.73993492126465,25.0,22.06,48.99,222.05,광산구
0,35.2032145,126.8139977,23.33291625976562,25.0,22.06,48.99,222.05,광산구
0,35.1195218,126.7817327,15.20855712890625,25.0,22.06,48.99,222.05,광산구
0,35.0924584,126.7734465,31.13329315185547,25.0,22.06,48.99,222.05,광산구
0,35.22964810000001,126.7387378,36.26728820800781,25.0,22.06,48.99,222.05,광산구
0,35.174622,126.8083267,23.97513771057129,25.0,22.06,48.99,222.05,광산구
0,35.1523596,126.6567422,43.75182723999023,25.0,22.06,48.99,222.05,광산구
0,35.1970869,126.8403807,51.94166946411133,25.0,22.06,48.99,222.05,광산구
0,35.12912439999999,126.7866037,17.30984115600586,25.0,22.06,48.99,222.05,광산구
0,35.1929178,126.798033,37.59747314453125,25.0,22.06,48.99,222.05,광산구
0,35.1416759,126.7994701,19.77492904663086,25.0,22.06,48.99,222.05,광산구
0,35.1377443,126.7999997,17.88400840759277,25.0,22.06,48.99,222.05,광산구
0,35.1685444,126.8044885,43.27883911132812,25.0,22.06,48.99,222.05,광산구
0,35.1396235,126.7979805,18.79803657531738,25.0,22.06,48.99,222.05,광산구
0,35.1142889,126.7407556,34.54214477539062,25.0,22.06,48.99,222.05,광산구
0,35.1849565,126.8375791,39.88085174560547,25.0,22.06,48.99,222.05,광산구
0,35.2164691,126.8112022,28.0,25.0,22.06,48.99,222.05,광산구
0,35.1715206,126.8076673,30.36887550354004,25.0,22.06,48.99,222.05,광산구
0,35.1826098,126.7841721,41.38117218017578,25.0,22.06,48.99,222.05,광산구
0,35.1237104,126.744669,29.85974502563477,25.0,22.06,48.99,222.05,광산구
0,35.1545168,126.8126218,17.51129150390625,25.0,22.06,48.99,222.05,광산구
0,35.1633073,126.8059444,39.48855209350586,25.0,22.06,48.99,222.05,광산구
0,35.1673508,126.8091008,39.06145095825195,25.0,22.06,48.99,222.05,광산구
0,35.1397671,126.8015581,19.9942741394043,25.0,22.06,48.99,222.05,광산구
0,35.19564,126.8526029,30.39910888671875,25.0,22.06,48.99,222.05,광산구
0,35.1336621,126.7918058,18.1039867401123,25.0,22.06,48.99,222.05,광산구
0,35.1227173,126.7316655,31.62758636474609,25.0,22.06,48.99,222.05,광산구
0,35.2110524,126.7911546,38.80309295654297,25.0,22.06,48.99,222.05,광산구
0,35.2182487,126.8436474,28.09884452819824,25.0,22.06,48.99,222.05,광산구
0,35.1437478,126.8212494,13.54910469055176,25.0,22.06,48.99,222.05,광산구
0,35.1386721,126.7983146,18.0,25.0,22.06,48.99,222.05,광산구
0,35.1930904,126.8475958,30.48537635803223,25.0,22.06,48.99,222.05,광산구
0,35.1287726,126.7884055,17.01686477661133,25.0,22.06,48.99,222.05,광산구
0,35.1713485,126.8055872,36.03364562988281,25.0,22.06,48.99,222.05,광산구
0,35.1892763,126.8035,37.08152008056641,25.0,22.06,48.99,222.05,광산구
0,35.1300752,126.7744021,16.60480117797852,25.0,22.06,48.99,222.05,광산구
0,35.184269,126.8329527,27.95457458496094,25.0,22.06,48.99,222.05,광산구
0,35.1664401,126.7421325,28.4532585144043,25.0,22.06,48.99,222.05,광산구
0,35.1688448,126.8102181,28.54935455322266,25.0,22.06,48.99,222.05,광산구
0,35.1440031,126.7853077,16.46169471740723,25.0,22.06,48.99,222.05,광산구
0,35.167299,126.8109695,33.94473266601562,25.0,22.06,48.99,222.05,광산구
0,35.1629148,126.806293,39.51982879638672,25.0,22.06,48.99,222.05,광산구
0,35.1344409,126.7902375,18.66677284240723,25.0,22.06,48.99,222.05,광산구
0,35.1440152,126.7990328,22.744140625,25.0,22.06,48.99,222.05,광산구
0,35.1356662,126.8035914,16.7956714630127,25.0,22.06,48.99,222.05,광산구
0,35.1522084,126.8096951,22.76454925537109,25.0,22.06,48.99,222.05,광산구
0,35.1404722,126.7576011,22.96701049804688,25.0,22.06,48.99,222.05,광산구
0,35.1860597,126.8362046,34.78417205810547,25.0,22.06,48.99,222.05,광산구
0,35.1416496,126.7656352,20.0,25.0,22.06,48.99,222.05,광산구
0,35.188073,126.8362297,35.85637283325195,25.0,22.06,48.99,222.05,광산구
0,35.1580035,126.8089757,25.06326675415039,25.0,22.06,48.99,222.05,광산구
0,35.1943146,126.8437619,34.39772033691406,25.0,22.06,48.99,222.05,광산구
0,35.1691362,126.7424445,29.44173812866211,25.0,22.06,48.99,222.05,광산구
0,35.1427638,126.763841,19.50286865234375,25.0,22.06,48.99,222.05,광산구
0,35.199895,126.8026051,41.81463623046875,25.0,22.06,48.99,222.05,광산구
0,35.1477297,126.7982545,28.44318199157715,25.0,22.06,48.99,222.05,광산구
0,35.2166813,126.8208895,31.00945854187012,25.0,22.06,48.99,222.05,광산구
0,35.1404861,126.766153,19.04215621948242,25.0,22.06,48.99,222.05,광산구
0,35.1518506,126.7312162,26.68210601806641,25.0,22.06,48.99,222.05,광산구
0,35.216659,126.8445148,26.27300453186035,25.0,22.06,48.99,222.05,광산구
0,35.2248173,126.7231188,52.46762847900391,25.0,22.06,48.99,222.05,광산구
0,35.1832662,126.7270508,28.57799530029297,25.0,22.06,48.99,222.05,광산구
0,35.1464641,126.8067324,27.02063179016113,25.0,22.06,48.99,222.05,광산구
0,35.1425643,126.7961693,20.29334449768066,25.0,22.06,48.99,222.05,광산구
0,35.1457964,126.7901892,22.23857688903809,25.0,22.06,48.99,222.05,광산구
0,35.2155083,126.8124345,28.0,25.0,22.06,48.99,222.05,광산구
0,35.1947931,126.8265431,29.49906921386719,25.0,22.06,48.99,222.05,광산구
0,35.1874973,126.7925133,43.0,25.0,22.06,48.99,222.05,광산구
0,35.1628963,126.7180006,31.48968696594238,25.0,22.06,48.99,222.05,광산구
0,35.1359529,126.7610169,19.83986282348633,25.0,22.06,48.99,222.05,광산구
0,35.1325618,126.7903568,18.0,25.0,22.06,48.99,222.05,광산구
0,35.1948994,126.8281321,38.4261589050293,25.0,22.06,48.99,222.05,광산구
0,35.1373305,126.792662,18.80468940734863,25.0,22.06,48.99,222.05,광산구
0,35.1766589,126.8233275,20.9119987487793,25.0,22.06,48.99,222.05,광산구
0,35.19717560000001,126.8401002,51.70428085327148,25.0,22.06,48.99,222.05,광산구
0,35.2019918,126.7980954,35.17677307128906,25.0,22.06,48.99,222.05,광산구
0,35.1750523,126.8054236,28.80060005187988,25.0,22.06,48.99,222.05,광산구
0,35.1702106,126.8085853,28.89301490783691,25.0,22.06,48.99,222.05,광산구
0,35.1368035,126.7865075,14.79015254974365,25.0,22.06,48.99,222.05,광산구
0,35.136736,126.6708862,56.786376953125,25.0,22.06,48.99,222.05,광산구
0,35.156369,126.8091203,23.83961868286133,25.0,22.06,48.99,222.05,광산구
0,35.1000219,126.7609761,28.73858642578125,25.0,22.06,48.99,222.05,광산구
0,35.2200424,126.7826172,58.09484482,25.0,22.06,48.99,222.05,광산구
0,35.1751046,126.8218803,23.0,25.0,22.06,48.99,222.05,광산구
0,35.177658,126.8294218,21.15618133544922,25.0,22.06,48.99,222.05,광산구
0,35.1756288,126.8253544,19.36008834838867,25.0,22.06,48.99,222.05,광산구
0,35.13523,126.7908365,19.0,25.0,22.06,48.99,222.05,광산구
0,35.1922801,126.6612829,54.11027908325195,25.0,22.06,48.99,222.05,광산구
0,35.1841341,126.7295609,34.81972503662109,25.0,22.06,48.99,222.05,광산구
0,35.1963329,126.8387315,47.34236526489258,25.0,22.06,48.99,222.05,광산구
0,35.2122612,126.8181353,29.29588890075684,25.0,22.06,48.99,222.05,광산구
0,35.1237984,126.7445488,29.17205238342285,25.0,22.06,48.99,222.05,광산구
0,35.2091211,126.8203238,27.99906158447266,25.0,22.06,48.99,222.05,광산구
0,35.1671503,126.8127614,33.28546142578125,25.0,22.06,48.99,222.05,광산구
0,35.1558925,126.8130624,19.86664962768555,25.0,22.06,48.99,222.05,광산구
0,35.1410655,126.7986024,19.0,25.0,22.06,48.99,222.05,광산구
0,35.1469815,126.7875837,16.49539566040039,25.0,22.06,48.99,222.05,광산구
0,35.1895157,126.837745,41.89337539672852,25.0,22.06,48.99,222.05,광산구
0,35.1005612,126.7884887,12.89730644226074,25.0,22.06,48.99,222.05,광산구
0,35.2107448,126.8341996,33.30877685546875,25.0,22.06,48.99,222.05,광산구
0,35.1834799,126.8523867,20.59522247314453,25.0,22.06,48.99,222.05,광산구
0,35.2161366,126.8106947,28.0,25.0,22.06,48.99,222.05,광산구
0,35.1226385,126.7029775,44.14064788818359,25.0,22.06,48.99,222.05,광산구
0,35.1381328,126.7942542,19.71331405639648,25.0,22.06,48.99,222.05,광산구
0,35.1491375,126.7989122,31.73313903808594,25.0,22.06,48.99,222.05,광산구
0,35.2041437,126.7998566,37.42483520507812,25.0,22.06,48.99,222.05,광산구
0,35.1902541,126.850688,20.66343688964844,25.0,22.06,48.99,222.05,광산구
0,35.1790558,126.8333843,18.39029121398926,25.0,22.06,48.99,222.05,광산구
0,35.15034,126.7302579,35.19487762451172,25.0,22.06,48.99,222.05,광산구
0,35.1625394,126.8102944,39.1065673828125,25.0,22.06,48.99,222.05,광산구
0,35.1421033,126.799559,20.09624099731445,25.0,22.06,48.99,222.05,광산구
0,35.1920935,126.8073437,32.0,25.0,22.06,48.99,222.05,광산구
0,35.1498858,126.789734,20.25067901611328,25.0,22.06,48.99,222.05,광산구
0,35.1383413,126.793104,20.85004425048828,25.0,22.06,48.99,222.05,광산구
0,35.0747409,126.7698231,17.06613159179688,25.0,22.06,48.99,222.05,광산구
0,35.1166409,126.7529434,23.81280899047852,25.0,22.06,48.99,222.05,광산구
0,35.1253523,126.6610117,87.33404541015625,25.0,22.06,48.99,222.05,광산구
0,35.19650650000001,126.8397222,53.12396621704102,25.0,22.06,48.99,222.05,광산구
0,35.1323426,126.7915922,17.36030197143555,25.0,22.06,48.99,222.05,광산구
0,35.1526658,126.8053904,40.03414154052734,25.0,22.06,48.99,222.05,광산구
0,35.2058722,126.8289314,32.54017639160156,25.0,22.06,48.99,222.05,광산구
0,35.0747051,126.7690564,15.12095928192139,25.0,22.06,48.99,222.05,광산구
0,35.1303428,126.7866493,18.0,25.0,22.06,48.99,222.05,광산구
0,35.1889669,126.8426996,23.36512184143066,25.0,22.06,48.99,222.05,광산구
0,35.1537028,126.8146023,17.84941482543945,25.0,22.06,48.99,222.05,광산구
0,35.1916474,126.6653868,49.29312515258789,25.0,22.06,48.99,222.05,광산구
0,35.1705162,126.8062251,39.89336013793945,25.0,22.06,48.99,222.05,광산구
0,35.1831562,126.7851432,43.5091667175293,25.0,22.06,48.99,222.05,광산구
0,35.1461466,126.8086683,26.04069519042969,25.0,22.06,48.99,222.05,광산구
0,35.1475695,126.7981934,27.7877197265625,25.0,22.06,48.99,222.05,광산구
0,35.1881833,126.7360754,36.038818359375,25.0,22.06,48.99,222.05,광산구
0,35.1741928,126.8062474,30.88377952575684,25.0,22.06,48.99,222.05,광산구
0,35.1391381,126.7993202,18.07898902893066,25.0,22.06,48.99,222.05,광산구
0,35.167058,126.7088388,22.38103294372559,25.0,22.06,48.99,222.05,광산구
0,35.2002676,126.848523,23.48819351196289,25.0,22.06,48.99,222.05,광산구
0,35.1655951,126.7033359,24.71693420410156,25.0,22.06,48.99,222.05,광산구
0,35.1531961,126.7860299,33.87705230712891,25.0,22.06,48.99,222.05,광산구
0,35.2308405,126.7342383,31.0,25.0,22.06,48.99,222.05,광산구
0,35.1154366,126.7122414,33.00258255004883,25.0,22.06,48.99,222.05,광산구
0,35.19468390000001,126.835917,43.05451583862305,25.0,22.06,48.99,222.05,광산구
0,35.1632542,126.7187976,26.14842796325684,25.0,22.06,48.99,222.05,광산구
0,35.1522997,126.7854403,30.62714576721191,25.0,22.06,48.99,222.05,광산구
0,35.1697839,126.8042377,38.07010269165039,25.0,22.06,48.99,222.05,광산구
0,35.1444638,126.795768,19.83510208129883,25.0,22.06,48.99,222.05,광산구
0,35.1678865,126.6661169,49.13150024414062,25.0,22.06,48.99,222.05,광산구
0,35.1946643,126.8188161,27.77941131591797,25.0,22.06,48.99,222.05,광산구
0,35.1452041,126.8037524,28.49223899841309,25.0,22.06,48.99,222.05,광산구
0,35.1554175,126.8119647,18.08101463317871,25.0,22.06,48.99,222.05,광산구
0,35.1460912,126.8061571,26.38412284851074,25.0,22.06,48.99,222.05,광산구
0,35.193124,126.8388797,43.09223556518555,25.0,22.06,48.99,222.05,광산구
0,35.0967977,126.7547461,35.85751724,25.0,22.06,48.99,222.05,광산구
0,35.1897306,126.8380231,42.91372680664062,25.0,22.06,48.99,222.05,광산구
0,35.2091662,126.838089,29.33494186401367,25.0,22.06,48.99,222.05,광산구
0,35.172247,126.8040961,30.99947929382324,25.0,22.06,48.99,222.05,광산구
0,35.1515419,126.7946214,36.39243316650391,25.0,22.06,48.99,222.05,광산구
0,35.1378989,126.7992571,17.05416488647461,25.0,22.06,48.99,222.05,광산구
0,35.1280521,126.7864917,17.0,25.0,22.06,48.99,222.05,광산구
0,35.1881733,126.8487467,18.92124938964844,25.0,22.06,48.99,222.05,광산구
0,35.2163069,126.8157845,28.53580093383789,25.0,22.06,48.99,222.05,광산구
0,35.1437283,126.79879,22.09339714050293,25.0,22.06,48.99,222.05,광산구
0,35.1503235,126.7930362,25.4853515625,25.0,22.06,48.99,222.05,광산구
0,35.1742131,126.8045875,28.8497314453125,25.0,22.06,48.99,222.05,광산구
0,35.1703981,126.8181776,17.43232727050781,25.0,22.06,48.99,222.05,광산구
0,35.1858197,126.8355871,34.31427383422852,25.0,22.06,48.99,222.05,광산구
0,35.1267243,126.7848842,16.00015449523926,25.0,22.06,48.99,222.05,광산구
0,35.2479249,126.7381375,33.89297103881836,25.0,22.06,48.99,222.05,광산구
0,35.1328945,126.7945896,18.0,25.0,22.06,48.99,222.05,광산구
0,35.2165345,126.8241028,36.99232864379883,25.0,22.06,48.99,222.05,광산구
0,35.1189573,126.7810067,15.63754367828369,25.0,22.06,48.99,222.05,광산구
0,35.1550659,126.808372,24.12142372131348,25.0,22.06,48.99,222.05,광산구
0,35.1650013,126.709777,28.56485748291016,25.0,22.06,48.99,222.05,광산구
0,35.15705920000001,126.783313,33.3720817565918,25.0,22.06,48.99,222.05,광산구
0,35.1573439,126.7846451,46.00996780395508,25.0,22.06,48.99,222.05,광산구
0,35.1822932,126.8321653,29.19144630432129,25.0,22.06,48.99,222.05,광산구
0,35.0748286,126.7697004,17.3031063079834,25.0,22.06,48.99,222.05,광산구
0,35.1346843,126.7904294,18.94624710083008,25.0,22.06,48.99,222.05,광산구
0,35.1716917,126.8059909,35.02278900146484,25.0,22.06,48.99,222.05,광산구
0,35.2212739,126.7396172,32.30350112915039,25.0,22.06,48.99,222.05,광산구
0,35.10881730000001,126.6779827,42.84224700927734,25.0,22.06,48.99,222.05,광산구
0,35.1377265,126.7991503,17.0081901550293,25.0,22.06,48.99,222.05,광산구
0,35.1749244,126.8233777,19.20793724060059,25.0,22.06,48.99,222.05,광산구
0,35.2064792,126.7527525,37.02773284912109,25.0,22.06,48.99,222.05,광산구
0,35.185334,126.8486541,18.35664558,25.0,22.06,48.99,222.05,광산구
0,35.1699448,126.8184676,17.0,25.0,22.06,48.99,222.05,광산구
0,35.2132754,126.8413111,28.95190620422363,25.0,22.06,48.99,222.05,광산구
0,35.2117431,126.8408308,31.30107498168945,25.0,22.06,48.99,222.05,광산구
0,35.1009111,126.7819217,12.73666381835938,25.0,22.06,48.99,222.05,광산구
0,35.2160114,126.8449191,26.29238319396973,25.0,22.06,48.99,222.05,광산구
0,35.1351382,126.756914,22.38962173461914,25.0,22.06,48.99,222.05,광산구
0,35.1033297,126.788405,12.92922688,25.0,22.06,48.99,222.05,광산구
0,35.2089975,126.8419404,29.21630668640137,25.0,22.06,48.99,222.05,광산구
0,35.140625,126.8005932,18.06151390075684,25.0,22.06,48.99,222.05,광산구
0,35.2139588,126.7651252,34.18867111,25.0,22.06,48.99,222.05,광산구
0,35.2011705,126.7089694,64.07366180419922,25.0,22.06,48.99,222.05,광산구
0,35.1426712,126.8241744,16.48057174682617,25.0,22.06,48.99,222.05,광산구
0,35.1819658,126.8322678,25.72163009643555,25.0,22.06,48.99,222.05,광산구
0,35.2057212,126.7993729,33.07649230957031,25.0,22.06,48.99,222.05,광산구
0,35.201682,126.7524524,36.3636474609375,25.0,22.06,48.99,222.05,광산구
0,35.0986648,126.7721189,20.74592781066895,25.0,22.06,48.99,222.05,광산구
0,35.1956079,126.8360832,40.49298095703125,25.0,22.06,48.99,222.05,광산구
0,35.1590171,126.8112659,31.05105018615723,25.0,22.06,48.99,222.05,광산구
0,35.1706396,126.8127838,26.13087844848633,25.0,22.06,48.99,222.05,광산구
0,35.20481729999999,126.8039672,34.15996932983398,25.0,22.06,48.99,222.05,광산구
0,35.176331,126.8046768,23.97552299499512,25.0,22.06,48.99,222.05,광산구
0,35.1502683,126.7947392,31.33261299133301,25.0,22.06,48.99,222.05,광산구
0,35.1950149,126.8189017,25.54168510437012,25.0,22.06,48.99,222.05,광산구
0,35.1460703,126.7969084,20.95875358581543,25.0,22.06,48.99,222.05,광산구
0,35.1947807,126.8283252,38.34319686889648,25.0,22.06,48.99,222.05,광산구
