Latitude,Longitude,elevation,펌프대수(대),불투수면 비율(%),불투수면 면적(㎢),행정구역면적(㎢)
35.2258308,126.773206,72.03478241,25.0,22.06,48.99,222.05
35.176327,126.820348,24.60251998901367,25.0,22.06,48.99,222.05
35.1559793,126.8091859,22.97756195068359,25.0,22.06,48.99,222.05
35.1504383,126.7222136,57.60618209838867,25.0,22.06,48.99,222.05
35.2191146,126.8156419,28.47907257080078,25.0,22.06,48.99,222.05
35.1840988,126.8331951,27.78606796264648,25.0,22.06,48.99,222.05
35.1087546,126.676544,43.74119567871094,25.0,22.06,48.99,222.05
35.1879418,126.8547431,20.5446662902832,25.0,22.06,48.99,222.05
35.205345,126.8502484,20.46777153015137,25.0,22.06,48.99,222.05
35.1989377,126.8427628,38.87742233276367,25.0,22.06,48.99,222.05
35.138419,126.7572301,21.83919906616211,25.0,22.06,48.99,222.05
35.14009,126.8004417,18.28217315673828,25.0,22.06,48.99,222.05
35.1555069,126.8122048,17.9738597869873,25.0,22.06,48.99,222.05
35.1564849,126.8091376,23.9580192565918,25.0,22.06,48.99,222.05
35.1835976,126.8333672,27.13460922241211,25.0,22.06,48.99,222.05
35.1823351,126.8014344,23.9629077911377,25.0,22.06,48.99,222.05
35.1808116,126.79899,36.0,25.0,22.06,48.99,222.05
35.2042653,126.7121849,79.56927490234375,25.0,22.06,48.99,222.05
35.1454555,126.8027924,31.62739181518555,25.0,22.06,48.99,222.05
35.21509030000001,126.8195255,29.09859085083008,25.0,22.06,48.99,222.05
35.1700813,126.8109502,24.88158988952637,25.0,22.06,48.99,222.05
35.1528889,126.8091882,21.7342700958252,25.0,22.06,48.99,222.05
35.2192151,126.8465655,27.39914703369141,25.0,22.06,48.99,222.05
35.1377007,126.7984478,17.00896835327148,25.0,22.06,48.99,222.05
35.210463,126.6871306,37.45986938476562,25.0,22.06,48.99,222.05
35.1285925,126.7869935,17.0,25.0,22.06,48.99,222.05
35.148469,126.652937,44.04862976074219,25.0,22.06,48.99,222.05
35.2113252,126.8342163,33.34392929077148,25.0,22.06,48.99,222.05
35.1525066,126.8142654,18.0,25.0,22.06,48.99,222.05
35.1339783,126.7947731,16.43551445007324,25.0,22.06,48.99,222.05
35.1407862,126.768458,18.97511863708496,25.0,22.06,48.99,222.05
35.138433,126.7765561,18.28341102600098,25.0,22.06,48.99,222.05
35.2023679,126.837877,34.95317459106445,25.0,22.06,48.99,222.05
35.1914616,126.8556031,21.0,25.0,22.06,48.99,222.05
35.1321825,126.7894391,17.97478485107422,25.0,22.06,48.99,222.05
35.1383922,126.7958748,17.12971878051758,25.0,22.06,48.99,222.05
35.13084780000001,126.7876385,17.12302589416504,25.0,22.06,48.99,222.05
35.219456,126.8073422,23.97089958190918,25.0,22.06,48.99,222.05
35.1010659,126.7772398,13.64098739624023,25.0,22.06,48.99,222.05
35.1348527,126.795917,17.77606773376465,25.0,22.06,48.99,222.05
35.1191963,126.7505233,23.13458442687988,25.0,22.06,48.99,222.05
35.1953947,126.8378212,42.93082046508789,25.0,22.06,48.99,222.05
35.1565742,126.6770954,55.67344666,25.0,22.06,48.99,222.05
35.1955799,126.8501217,31.45499610900879,25.0,22.06,48.99,222.05
35.2099292,126.837427,30.50143241882324,25.0,22.06,48.99,222.05
35.1380404,126.7962079,17.69344139099121,25.0,22.06,48.99,222.05
35.1538377,126.8098351,20.30531883239746,25.0,22.06,48.99,222.05
35.1890106,126.8377322,39.84432601928711,25.0,22.06,48.99,222.05
35.1656864,126.7168634,29.95831871032715,25.0,22.06,48.99,222.05
35.2133102,126.836682,30.96936988830566,25.0,22.06,48.99,222.05
35.2282541,126.7756064,68.77878571,25.0,22.06,48.99,222.05
35.1881754,126.8408707,22.98106956481934,25.0,22.06,48.99,222.05
35.1752647,126.8059149,28.61567115783691,25.0,22.06,48.99,222.05
35.1430753,126.8025515,19.47442054748535,25.0,22.06,48.99,222.05
35.2174639,126.821621,32.50315856933594,25.0,22.06,48.99,222.05
35.1425629,126.7945011,20.7426586151123,25.0,22.06,48.99,222.05
35.2127465,126.8424353,28.75668716430664,25.0,22.06,48.99,222.05
35.1144306,126.741711,35.37274932861328,25.0,22.06,48.99,222.05
35.1535012,126.7864184,34.88294982910156,25.0,22.06,48.99,222.05
35.1213945,126.7149762,42.74782562255859,25.0,22.06,48.99,222.05
35.1196291,126.8111202,13.64043427,25.0,22.06,48.99,222.05
35.1986507,126.8421824,40.5499382019043,25.0,22.06,48.99,222.05
35.1327824,126.7908049,18.0,25.0,22.06,48.99,222.05
35.143663,126.8260781,17.14935302734375,25.0,22.06,48.99,222.05
35.1327012,126.7963895,18.0,25.0,22.06,48.99,222.05
35.2104584,126.8361342,31.51749801635742,25.0,22.06,48.99,222.05
35.181208,126.8055619,25.38080978393555,25.0,22.06,48.99,222.05
35.1540441,126.7217188,26.67437744140625,25.0,22.06,48.99,222.05
35.2190162,126.7451451,31.0,25.0,22.06,48.99,222.05
35.1162507,126.72224,35.27016448974609,25.0,22.06,48.99,222.05
35.1456689,126.8114864,23.26724433898926,25.0,22.06,48.99,222.05
35.189085,126.8407259,26.0666332244873,25.0,22.06,48.99,222.05
35.16778010000001,126.8163618,24.19813919067383,25.0,22.06,48.99,222.05
35.2510055,126.7450407,37.85034942626953,25.0,22.06,48.99,222.05
35.1271124,126.786993,17.0,25.0,22.06,48.99,222.05
35.1965852,126.8426049,41.06767272949219,25.0,22.06,48.99,222.05
35.2152377,126.8375387,30.0,25.0,22.06,48.99,222.05
35.1540382,126.8089296,22.33264923095703,25.0,22.06,48.99,222.05
35.2078533,126.8115414,27.26025199890137,25.0,22.06,48.99,222.05
35.0755821,126.7682175,18.35741806030273,25.0,22.06,48.99,222.05
35.1512708,126.7862688,23.99405860900879,25.0,22.06,48.99,222.05
35.2264074,126.7741256,70.83540344,25.0,22.06,48.99,222.05
35.2095239,126.8182055,34.65401077270508,25.0,22.06,48.99,222.05
35.1987885,126.8429386,37.68826675415039,25.0,22.06,48.99,222.05
35.1521949,126.793237,31.35322189331055,25.0,22.06,48.99,222.05
35.1673747,126.8200358,16.18868255615234,25.0,22.06,48.99,222.05
35.1461375,126.8105835,32.26066207885742,25.0,22.06,48.99,222.05
35.1679652,126.8037506,40.93827819824219,25.0,22.06,48.99,222.05
35.1752611,126.8067787,28.62615776062012,25.0,22.06,48.99,222.05
35.148195,126.7915745,21.8961238861084,25.0,22.06,48.99,222.05
35.1521996,126.8078392,26.90860366821289,25.0,22.06,48.99,222.05
35.1336649,126.7916605,18.10806465148926,25.0,22.06,48.99,222.05
35.193451,126.8496812,25.56645202636719,25.0,22.06,48.99,222.05
35.1386758,126.8042237,17.97881126403809,25.0,22.06,48.99,222.05
35.1969276,126.8271411,34.05011367797852,25.0,22.06,48.99,222.05
35.1318139,126.7871984,18.09927940368652,25.0,22.06,48.99,222.05
35.2062387,126.8503289,21.94653511047363,25.0,22.06,48.99,222.05
35.2095601,126.8355105,32.42140579223633,25.0,22.06,48.99,222.05
35.2166681,126.8205384,31.4026985168457,25.0,22.06,48.99,222.05
35.1600972,126.8048253,33.39710998535156,25.0,22.06,48.99,222.05
35.1447553,126.7986859,23.20092582702637,25.0,22.06,48.99,222.05
35.1387268,126.7946383,20.80817413330078,25.0,22.06,48.99,222.05
35.2124366,126.8419766,30.15503311157227,25.0,22.06,48.99,222.05
35.1956109,126.8408242,46.84375762939453,25.0,22.06,48.99,222.05
35.1933896,126.8377854,40.40361785888672,25.0,22.06,48.99,222.05
35.1847291,126.8335648,29.24242210388184,25.0,22.06,48.99,222.05
35.1907069,126.8486841,28.89506530761719,25.0,22.06,48.99,222.05
35.2109608,126.8419649,30.99948120117188,25.0,22.06,48.99,222.05
35.1747171,126.8142079,23.06311416625977,25.0,22.06,48.99,222.05
35.1469988,126.8166457,15.4131965637207,25.0,22.06,48.99,222.05
35.1545187,126.8127481,17.50213050842285,25.0,22.06,48.99,222.05
35.2204304,126.7433029,32.23315048217773,25.0,22.06,48.99,222.05
35.1304943,126.7599651,20.69686889648438,25.0,22.06,48.99,222.05
35.2043693,126.8505287,19.52780342102051,25.0,22.06,48.99,222.05
35.138421,126.7967826,18.0623893737793,25.0,22.06,48.99,222.05
35.1369248,126.7968146,18.75463104248047,25.0,22.06,48.99,222.05
35.134505,126.7926558,17.54232978820801,25.0,22.06,48.99,222.05
35.1258616,126.7879988,16.30225563049316,25.0,22.06,48.99,222.05
35.1533658,126.8132079,18.0,25.0,22.06,48.99,222.05
35.1838874,126.7333397,33.68776702880859,25.0,22.06,48.99,222.05
35.2199344,126.8427927,27.84120941162109,25.0,22.06,48.99,222.05
35.1322908,126.7904703,18.0,25.0,22.06,48.99,222.05
35.1080341,126.7594452,21.57773399353027,25.0,22.06,48.99,222.05
35.2086018,126.8344682,35.28714370727539,25.0,22.06,48.99,222.05
35.119316,126.811258,13.37287903,25.0,22.06,48.99,222.05
35.1709548,126.7025303,27.34932327270508,25.0,22.06,48.99,222.05
35.2095272,126.838643,29.01869964599609,25.0,22.06,48.99,222.05
35.1352963,126.8014516,17.4878101348877,25.0,22.06,48.99,222.05
35.1551664,126.8099607,19.0311279296875,25.0,22.06,48.99,222.05
35.2169558,126.8505024,25.66556167602539,25.0,22.06,48.99,222.05
35.1920361,126.8376895,43.97774124145508,25.0,22.06,48.99,222.05
35.1444357,126.7963902,19.7941780090332,25.0,22.06,48.99,222.05
35.1413649,126.7997619,19.32200241088867,25.0,22.06,48.99,222.05
35.1440158,126.7952531,19.18265533447266,25.0,22.06,48.99,222.05
35.1008673,126.7893767,13.20134925842285,25.0,22.06,48.99,222.05
35.2207037,126.8351029,38.716552734375,25.0,22.06,48.99,222.05
35.0752212,126.7685436,17.1242733001709,25.0,22.06,48.99,222.05
35.1526637,126.6751824,71.27642059326172,25.0,22.06,48.99,222.05
35.1284839,126.7888046,17.76365089416504,25.0,22.06,48.99,222.05
35.1947806,126.8399584,46.18659591674805,25.0,22.06,48.99,222.05
35.21198,126.8390523,31.83730506896973,25.0,22.06,48.99,222.05
35.1362062,126.8020872,18.80910110473633,25.0,22.06,48.99,222.05
35.139637,126.7975371,18.942138671875,25.0,22.06,48.99,222.05
35.138042,126.8008665,19.07065200805664,25.0,22.06,48.99,222.05
35.1397948,126.800056,18.03279685974121,25.0,22.06,48.99,222.05
35.1715757,126.8058257,35.36066436767578,25.0,22.06,48.99,222.05
35.186456,126.7867412,39.82358932495117,25.0,22.06,48.99,222.05
35.1232492,126.7563569,19.26367568969727,25.0,22.06,48.99,222.05
35.1396408,126.8021917,19.6221981048584,25.0,22.06,48.99,222.05
35.1596373,126.8164292,15.0668869,25.0,22.06,48.99,222.05
35.2418278,126.7309732,32.86856079101562,25.0,22.06,48.99,222.05
35.2193874,126.8494506,25.14145660400391,25.0,22.06,48.99,222.05
35.1279622,126.7613388,15.19709491729736,25.0,22.06,48.99,222.05
35.1373412,126.798866,17.53793525695801,25.0,22.06,48.99,222.05
35.1703114,126.7253843,23.81895637512207,25.0,22.06,48.99,222.05
35.2149347,126.7296008,50.22724533081055,25.0,22.06,48.99,222.05
35.1775033,126.8242875,24.05294609069824,25.0,22.06,48.99,222.05
35.1129866,126.773762,14.33430576324463,25.0,22.06,48.99,222.05
35.1525135,126.7810422,22.42877006530762,25.0,22.06,48.99,222.05
35.2011547,126.7482849,51.77569198608398,25.0,22.06,48.99,222.05
35.1447376,126.7984934,22.61445045471191,25.0,22.06,48.99,222.05
35.1561525,126.8115796,19.53590393066406,25.0,22.06,48.99,222.05
35.12532230000001,126.7584002,22.41184425354004,25.0,22.06,48.99,222.05
35.1834798,126.8363818,35.87545013427734,25.0,22.06,48.99,222.05
35.1442761,126.7948939,19.56174468994141,25.0,22.06,48.99,222.05
35.1109769,126.6808729,37.78606033325195,25.0,22.06,48.99,222.05
35.1470682,126.8086358,37.03414916992188,25.0,22.06,48.99,222.05
35.143366,126.6868384,63.36052322,25.0,22.06,48.99,222.05
35.2101981,126.8377813,30.04001617431641,25.0,22.06,48.99,222.05
35.125148,126.7220899,33.40885925292969,25.0,22.06,48.99,222.05
35.2104487,126.8364183,31.08279228210449,25.0,22.06,48.99,222.05
35.2196366,126.8167982,34.56338500976562,25.0,22.06,48.99,222.05
35.2039988,126.7529393,46.36552810668945,25.0,22.06,48.99,222.05
35.15239950000001,126.8084393,25.47295951843262,25.0,22.06,48.99,222.05
35.17482469999999,126.8234909,18.81381416320801,25.0,22.06,48.99,222.05
35.2127098,126.8382572,30.82607269287109,25.0,22.06,48.99,222.05
35.2208826,126.7391731,30.46516418457031,25.0,22.06,48.99,222.05
35.2188132,126.8457072,26.16572570800781,25.0,22.06,48.99,222.05
35.2107349,126.8191415,35.7403678894043,25.0,22.06,48.99,222.05
35.2191047,126.846559,27.07758331298828,25.0,22.06,48.99,222.05
35.1569185,126.8117236,22.83817481994629,25.0,22.06,48.99,222.05
35.2129331,126.8378182,30.55074691772461,25.0,22.06,48.99,222.05
35.1434524,126.794965,19.0,25.0,22.06,48.99,222.05
35.1284479,126.7851214,16.89425849914551,25.0,22.06,48.99,222.05
35.1484079,126.7500999,29.59095191955566,25.0,22.06,48.99,222.05
35.1932267,126.8439139,38.23703384399414,25.0,22.06,48.99,222.05
35.1418007,126.765729,20.0,25.0,22.06,48.99,222.05
35.1545743,126.8146437,17.78912162780762,25.0,22.06,48.99,222.05
35.1706297,126.8055188,39.07119369506836,25.0,22.06,48.99,222.05
35.1404036,126.7981048,19.0,25.0,22.06,48.99,222.05
35.1545113,126.8078648,27.13604545593262,25.0,22.06,48.99,222.05
35.1413815,126.7793319,16.86948013305664,25.0,22.06,48.99,222.05
35.1410556,126.7999182,18.87155151367188,25.0,22.06,48.99,222.05
35.1629314,126.8179834,16.69607162475586,25.0,22.06,48.99,222.05
35.2162614,126.8193438,32.88929748535156,25.0,22.06,48.99,222.05
35.1963237,126.8398016,53.16362380981445,25.0,22.06,48.99,222.05
35.13491980000001,126.7935562,16.53219604492188,25.0,22.06,48.99,222.05
35.1793226,126.8253512,33.60190963745117,25.0,22.06,48.99,222.05
35.12922270000001,126.7911406,18.62715148925781,25.0,22.06,48.99,222.05
35.13151850000001,126.7901962,18.61745834350586,25.0,22.06,48.99,222.05
35.1603112,126.8194532,14.98160934448242,25.0,22.06,48.99,222.05
35.1374638,126.7923374,19.10504150390625,25.0,22.06,48.99,222.05
35.1430839,126.7944692,19.17867851257324,25.0,22.06,48.99,222.05
35.216036,126.8435739,25.79581069946289,25.0,22.06,48.99,222.05
35.1825891,126.8454691,20.64090538024902,25.0,22.06,48.99,222.05
35.1191634,126.8156005,12.39568043,25.0,22.06,48.99,222.05
35.1960654,126.805102,39.04566955566406,25.0,22.06,48.99,222.05
35.1560114,126.7306755,21.0,25.0,22.06,48.99,222.05
35.1745154,126.8046497,28.02817153930664,25.0,22.06,48.99,222.05
35.2116418,126.8362215,30.57389640808105,25.0,22.06,48.99,222.05
35.1413454,126.8000606,19.29360389709473,25.0,22.06,48.99,222.05
35.2203198,126.8453905,27.0,25.0,22.06,48.99,222.05
35.1527139,126.8085432,23.79669380187988,25.0,22.06,48.99,222.05
35.1323454,126.7911841,17.95464134216309,25.0,22.06,48.99,222.05
35.1115914,126.712454,39.99617767333984,25.0,22.06,48.99,222.05
35.2034452,126.8504937,19.0,25.0,22.06,48.99,222.05
35.1465441,126.7813624,18.05335998535156,25.0,22.06,48.99,222.05
35.1377578,126.7982285,17.06878089904785,25.0,22.06,48.99,222.05
35.1359727,126.7875099,17.36870765686035,25.0,22.06,48.99,222.05
35.1439892,126.802294,20.27127838134766,25.0,22.06,48.99,222.05
35.0833241,126.7851717,19.99687194824219,25.0,22.06,48.99,222.05
35.1686088,126.8144523,30.13923454284668,25.0,22.06,48.99,222.05
35.2104479,126.8365941,30.83377456665039,25.0,22.06,48.99,222.05
35.1621986,126.8086192,41.93631744384766,25.0,22.06,48.99,222.05
35.1080717,126.7841825,13.84854030609131,25.0,22.06,48.99,222.05
35.1879198,126.7363681,34.66875839233398,25.0,22.06,48.99,222.05
35.213302,126.7413025,47.38877868652344,25.0,22.06,48.99,222.05
35.1862161,126.8358129,33.7581672668457,25.0,22.06,48.99,222.05
35.2482965,126.7442431,49.77835464477539,25.0,22.06,48.99,222.05
35.1843218,126.8343942,31.8064079284668,25.0,22.06,48.99,222.05
35.2105595,126.8334525,34.43410110473633,25.0,22.06,48.99,222.05
35.1876821,126.8449145,23.3802547454834,25.0,22.06,48.99,222.05
35.1425032,126.8259546,16.02022933959961,25.0,22.06,48.99,222.05
35.1295523,126.7911464,18.99045562744141,25.0,22.06,48.99,222.05
35.136138,126.7789066,17.24234962463379,25.0,22.06,48.99,222.05
35.0883036,126.7795721,29.31768989562988,25.0,22.06,48.99,222.05
35.1530472,126.8075413,27.91109657287598,25.0,22.06,48.99,222.05
35.0921056,126.7742741,27.64701843261719,25.0,22.06,48.99,222.05
35.1266466,126.7855148,16.44961547851562,25.0,22.06,48.99,222.05
35.2099616,126.8359597,32.32452011108398,25.0,22.06,48.99,222.05
35.1467752,126.8064774,29.72378730773926,25.0,22.06,48.99,222.05
35.1499731,126.7885085,20.73089790344238,25.0,22.06,48.99,222.05
35.134638,126.7565474,22.58693885803223,25.0,22.06,48.99,222.05
35.1315485,126.740186,34.47945785522461,25.0,22.06,48.99,222.05
35.153473,126.7850446,36.80272674560547,25.0,22.06,48.99,222.05
35.1367882,126.7990045,18.14921379089355,25.0,22.06,48.99,222.05
35.1431268,126.8015237,20.11204528808594,25.0,22.06,48.99,222.05
35.1946963,126.8071577,34.69466018676758,25.0,22.06,48.99,222.05
35.2087385,126.8341467,35.88780212402344,25.0,22.06,48.99,222.05
35.2130598,126.8406027,29.9879322052002,25.0,22.06,48.99,222.05
35.1294826,126.7910377,18.83214950561523,25.0,22.06,48.99,222.05
35.1291223,126.7855298,17.39920234680176,25.0,22.06,48.99,222.05
35.1688845,126.7427704,29.59907531738281,25.0,22.06,48.99,222.05
35.2122379,126.8102255,27.64152336120605,25.0,22.06,48.99,222.05
35.2100216,126.8182395,34.79398345947266,25.0,22.06,48.99,222.05
35.1893723,126.8383326,41.81359481811523,25.0,22.06,48.99,222.05
35.1923925,126.7465662,29.57049751281738,25.0,22.06,48.99,222.05
35.2092389,126.8146243,28.82932090759277,25.0,22.06,48.99,222.05
35.1510542,126.7878984,23.61958122253418,25.0,22.06,48.99,222.05
35.1394157,126.8021764,18.9665470123291,25.0,22.06,48.99,222.05
35.166079,126.7039595,25.68548202514648,25.0,22.06,48.99,222.05
35.1262736,126.8187943,14.0,25.0,22.06,48.99,222.05
35.2193113,126.7968521,45.63974380493164,25.0,22.06,48.99,222.05
35.1937206,126.8460762,36.20329666137695,25.0,22.06,48.99,222.05
35.1756754,126.8218486,23.37627983093262,25.0,22.06,48.99,222.05
35.1287783,126.6820283,38.03353881835938,25.0,22.06,48.99,222.05
35.2091092,126.8346137,33.44246292114258,25.0,22.06,48.99,222.05
35.2099867,126.8118082,26.97886085510254,25.0,22.06,48.99,222.05
35.1007303,126.7877642,12.06476879119873,25.0,22.06,48.99,222.05
35.151619,126.8064891,29.51004791259766,25.0,22.06,48.99,222.05
35.2094985,126.8423093,29.04692077636719,25.0,22.06,48.99,222.05
35.2192973,126.8498469,24.42663955688477,25.0,22.06,48.99,222.05
35.1976442,126.843056,38.13515853881836,25.0,22.06,48.99,222.05
35.1339962,126.7922923,18.20120620727539,25.0,22.06,48.99,222.05
35.1681381,126.7180273,22.49695206,25.0,22.06,48.99,222.05
35.1385413,126.7964271,18.16763496398926,25.0,22.06,48.99,222.05
35.2080829,126.8350893,33.54534530639648,25.0,22.06,48.99,222.05
35.1284548,126.7518124,24.37935447692871,25.0,22.06,48.99,222.05
35.2072289,126.8195565,24.8857250213623,25.0,22.06,48.99,222.05
35.1346086,126.7985387,19.42154312133789,25.0,22.06,48.99,222.05
35.1666818,126.8106131,35.99898910522461,25.0,22.06,48.99,222.05
35.1336862,126.7954635,17.13860321044922,25.0,22.06,48.99,222.05
35.2108172,126.834332,33.1159553527832,25.0,22.06,48.99,222.05
35.195017,126.8294218,39.03947830200195,25.0,22.06,48.99,222.05
35.2122675,126.8347783,32.19506072998047,25.0,22.06,48.99,222.05
35.1857824,126.7861494,37.03870010375977,25.0,22.06,48.99,222.05
35.1917468,126.7466232,28.28833389282227,25.0,22.06,48.99,222.05
35.2014698,126.8505499,19.35391807556152,25.0,22.06,48.99,222.05
35.155546,126.8143991,18.14167213439941,25.0,22.06,48.99,222.05
35.1261394,126.7872091,16.11025428771973,25.0,22.06,48.99,222.05
35.2079153,126.7959969,33.83947372436523,25.0,22.06,48.99,222.05
35.1921374,126.7463656,29.38467597961426,25.0,22.06,48.99,222.05
35.1521761,126.810787,20.93304634094238,25.0,22.06,48.99,222.05
35.2121267,126.8119767,27.17994689941406,25.0,22.06,48.99,222.05
35.1967777,126.8389928,48.32857131958008,25.0,22.06,48.99,222.05
35.1884641,126.7395906,32.93179321289062,25.0,22.06,48.99,222.05
35.153043,126.8112863,19.6705322265625,25.0,22.06,48.99,222.05
35.21153,126.8342392,33.37850189208984,25.0,22.06,48.99,222.05
35.1538042,126.8084782,24.30484580993652,25.0,22.06,48.99,222.05
35.1381884,126.8040042,18.10646820068359,25.0,22.06,48.99,222.05
35.1885791,126.7291426,51.88579177856445,25.0,22.06,48.99,222.05
35.1527294,126.7329114,21.62324142456055,25.0,22.06,48.99,222.05
35.1734485,126.8324807,18.7267017364502,25.0,22.06,48.99,222.05
35.1332856,126.7951488,17.44433212280273,25.0,22.06,48.99,222.05
35.1361032,126.8018139,18.65909576416016,25.0,22.06,48.99,222.05
35.1793143,126.8254968,33.58982086181641,25.0,22.06,48.99,222.05
35.145121,126.7962328,20.47686767578125,25.0,22.06,48.99,222.05
35.181502,126.7884368,33.52732849121094,25.0,22.06,48.99,222.05
35.1513853,126.7945585,35.54423141479492,25.0,22.06,48.99,222.05
35.1393113,126.7999128,18.0803394317627,25.0,22.06,48.99,222.05
35.1565743,126.8069029,31.47017478942871,25.0,22.06,48.99,222.05
35.1509111,126.6704905,64.50586700439453,25.0,22.06,48.99,222.05
35.1325508,126.7962487,18.0,25.0,22.06,48.99,222.05
35.140851,126.8012517,18.60326766967773,25.0,22.06,48.99,222.05
35.1499039,126.8065863,33.59476852416992,25.0,22.06,48.99,222.05
35.1948691,126.8360305,41.98628997802734,25.0,22.06,48.99,222.05
35.1600003,126.820647,14.02132606506348,25.0,22.06,48.99,222.05
35.1514166,126.8016922,34.84071731567383,25.0,22.06,48.99,222.05
35.2169455,126.804521,30.81525421142578,25.0,22.06,48.99,222.05
35.1533461,126.7984356,33.75287246704102,25.0,22.06,48.99,222.05
35.1922211,126.8513246,21.36868858337402,25.0,22.06,48.99,222.05
35.1086634,126.7624898,16.1244010925293,25.0,22.06,48.99,222.05
35.1460571,126.8096717,28.87577629089355,25.0,22.06,48.99,222.05
35.1013784,126.7888853,13.63650035858154,25.0,22.06,48.99,222.05
35.1277613,126.7878938,17.51032257080078,25.0,22.06,48.99,222.05
35.1335641,126.7900183,18.6271858215332,25.0,22.06,48.99,222.05
35.1404653,126.796883,18.35275650024414,25.0,22.06,48.99,222.05
35.2105828,126.836595,30.82022476196289,25.0,22.06,48.99,222.05
35.1520891,126.8049749,33.81300354003906,25.0,22.06,48.99,222.05
35.1320035,126.7619255,18.29909706115723,25.0,22.06,48.99,222.05
35.2107213,126.8424226,29.66633224487305,25.0,22.06,48.99,222.05
35.2103121,126.8368622,30.58262252807617,25.0,22.06,48.99,222.05
35.1454876,126.8098214,23.23913383483887,25.0,22.06,48.99,222.05
35.0920531,126.7713148,35.46896743774414,25.0,22.06,48.99,222.05
35.1961019,126.8505974,33.60394668579102,25.0,22.06,48.99,222.05
35.1393057,126.7979424,18.39899444580078,25.0,22.06,48.99,222.05
35.215381,126.7845071,37.83766174316406,25.0,22.06,48.99,222.05
35.1416029,126.7983862,19.66861534118652,25.0,22.06,48.99,222.05
35.1752423,126.8266521,23.64037895202637,25.0,22.06,48.99,222.05
35.1548785,126.8108009,18.00260925292969,25.0,22.06,48.99,222.05
35.1541001,126.806988,34.32386779785156,25.0,22.06,48.99,222.05
35.1254002,126.7231616,34.28548431396484,25.0,22.06,48.99,222.05
35.249435,126.7445158,41.22378921508789,25.0,22.06,48.99,222.05
35.1449918,126.783333,16.83881568908691,25.0,22.06,48.99,222.05
35.1393634,126.8030081,18.70620346069336,25.0,22.06,48.99,222.05
35.1534702,126.810777,19.44845008850098,25.0,22.06,48.99,222.05
35.2119804,126.8400827,31.45664405822754,25.0,22.06,48.99,222.05
35.1875875,126.7988152,33.37808990478516,25.0,22.06,48.99,222.05
35.1994754,126.8040614,40.26861190795898,25.0,22.06,48.99,222.05
35.1409025,126.7978721,19.0,25.0,22.06,48.99,222.05
35.1278194,126.7745118,16.45486640930176,25.0,22.06,48.99,222.05
35.1898847,126.838885,45.44296264648438,25.0,22.06,48.99,222.05
35.1702398,126.804577,37.8647575378418,25.0,22.06,48.99,222.05
35.1327161,126.7921887,16.8608341217041,25.0,22.06,48.99,222.05
35.195509,126.8516034,31.72451972961426,25.0,22.06,48.99,222.05
35.1407776,126.7686564,18.8893871307373,25.0,22.06,48.99,222.05
35.217294,126.7483324,30.63804817199707,25.0,22.06,48.99,222.05
35.1762795,126.8068995,25.65985298156738,25.0,22.06,48.99,222.05
35.1948919,126.838238,42.5467414855957,25.0,22.06,48.99,222.05
35.1540914,126.8086202,23.68443870544434,25.0,22.06,48.99,222.05
35.1743728,126.8182675,22.19946670532227,25.0,22.06,48.99,222.05
35.1973827,126.8397003,49.79930114746094,25.0,22.06,48.99,222.05
35.2084497,126.8355434,32.9648551940918,25.0,22.06,48.99,222.05
35.22028239999999,126.8217085,42.24618530273438,25.0,22.06,48.99,222.05
35.1662819,126.7129392,24.60751724,25.0,22.06,48.99,222.05
35.1690536,126.8039003,38.96548461914062,25.0,22.06,48.99,222.05
35.1363035,126.7788195,17.04732131958008,25.0,22.06,48.99,222.05
35.2130716,126.8390595,31.17384338378906,25.0,22.06,48.99,222.05
35.2127035,126.7986053,37.63076019287109,25.0,22.06,48.99,222.05
35.1736891,126.750645,37.63494110107422,25.0,22.06,48.99,222.05
35.1246479,126.7220891,31.96610641479492,25.0,22.06,48.99,222.05
35.1921198,126.7465497,29.19738006591797,25.0,22.06,48.99,222.05
35.1971196,126.8271453,33.86399841308594,25.0,22.06,48.99,222.05
35.13172309999999,126.7905035,18.71988677978516,25.0,22.06,48.99,222.05
35.2166492,126.846726,25.03105354309082,25.0,22.06,48.99,222.05
35.150094,126.8218634,16.0,25.0,22.06,48.99,222.05
35.17088,126.813111,25.0805549621582,25.0,22.06,48.99,222.05
35.1523739,126.8099411,21.69411468505859,25.0,22.06,48.99,222.05
35.14027050000001,126.7620498,18.16730308532715,25.0,22.06,48.99,222.05
35.2162305,126.8503863,24.9221096,25.0,22.06,48.99,222.05
35.2091468,126.8419251,29.09636116027832,25.0,22.06,48.99,222.05
35.2095254,126.8390384,28.43761444091797,25.0,22.06,48.99,222.05
35.1425059,126.7960157,20.83756065368652,25.0,22.06,48.99,222.05
35.2124358,126.8421651,29.88167572021484,25.0,22.06,48.99,222.05
35.1429006,126.8028016,19.05107116699219,25.0,22.06,48.99,222.05
35.1892313,126.8389247,41.14860916137695,25.0,22.06,48.99,222.05
35.1396392,126.7568869,22.99834823608398,25.0,22.06,48.99,222.05
35.2187772,126.7462238,31.0969066619873,25.0,22.06,48.99,222.05
35.1472573,126.79257,21.26312255859375,25.0,22.06,48.99,222.05
35.2132884,126.8400537,30.71493721008301,25.0,22.06,48.99,222.05
35.1294974,126.7908173,18.51116752624512,25.0,22.06,48.99,222.05
35.150951,126.7306725,31.36592102050781,25.0,22.06,48.99,222.05
